0092 0092  3.00010e+04 -1.99990e+04 0
0093 0093  3.00010e+04 -9.99900e+03 0
0094 0094  3.00010e+04  1.00000e+00 0
0095 0095  3.00010e+04  1.00010e+04 0
0096 0096  3.00010e+04  2.00010e+04 0
0097 0097  3.00010e+04  3.00010e+04 0
0098 0098  3.00010e+04  4.00010e+04 0
0099 0099  3.00010e+04  5.00010e+04 0
0100 0100  4.00010e+04 -4.99990e+04 0
0101 0101  4.00010e+04 -3.99990e+04 0
0102 0102  4.00010e+04 -2.99990e+04 0
0103 0103  4.00010e+04 -1.99990e+04 0
0104 0104  4.00010e+04 -9.99900e+03 0
0105 0105  4.00010e+04  1.00000e+00 0
0106 0106  4.00010e+04  1.00010e+04 0
0107 0107  4.00010e+04  2.00010e+04 0
0108 0108  4.00010e+04  3.00010e+04 0
0109 0109  4.00010e+04  4.00010e+04 0
0110 0110  4.00010e+04  5.00010e+04 0
0111 0111  5.00010e+04 -4.99990e+04 0
0112 0112  5.00010e+04 -3.99990e+04 0
0113 0113  5.00010e+04 -2.99990e+04 0
0114 0114  5.00010e+04 -1.99990e+04 0
0115 0115  5.00010e+04 -9.99900e+03 0
0116 0116  5.00010e+04  1.00000e+00 0
0117 0117  5.00010e+04  1.00010e+04 0
0118 0118  5.00010e+04  2.00010e+04 0
0119 0119  5.00010e+04  3.00010e+04 0
0120 0120  5.00010e+04  4.00010e+04 0
0121 0121  5.00010e+04  5.00010e+04 0
